AN;MN;Symbol;AW;u_AW;Abundance;u_Abundance;isoSymbol;allIsoSymbol
60;142;Nd;141.907729;0.000002;0.27152;0.0004;Nd;142Nd
60;143;Nd;142.90982;0.000002;0.12174;0.00026;143Nd;143Nd
60;144;Nd;143.910093;0.000002;0.23798;0.00019;144Nd;144Nd
60;145;Nd;144.9125793;0.000002;0.08293;0.00012;145Nd;145Nd
60;146;Nd;145.9131226;0.000002;0.17189;0.00032;146Nd;146Nd
60;147;Nd;146.9161061;0.000002;0;0;147Nd;147Nd
60;148;Nd;147.9168993;0.0000026;0.05756;0.00021;148Nd;148Nd
60;149;Nd;148.9201548;0.0000026;0;0;149Nd;149Nd
60;150;Nd;149.9209022;0.0000018;0.05638;0.00028;150Nd;150Nd
60;151;Nd;150.9238403;0.0000018;0;0;151Nd;151Nd
60;152;Nd;151.924692;0.000026;0;0;152Nd;152Nd
60;153;Nd;152.927718;0.0000029;0;0;153Nd;153Nd
60;154;Nd;153.92948;0.00012;0;0;154Nd;154Nd
60;155;Nd;154.9331357;0.0000098;0;0;155Nd;155Nd
60;156;Nd;155.93508;0.00021;0;0;156Nd;156Nd
60;157;Nd;156.939386;0.000027;0;0;157Nd;157Nd
60;158;Nd;157.94197;0.00325;0;0;158Nd;158Nd
60;159;Nd;158.94653;0.00435;0;0;159Nd;159Nd
60;160;Nd;159.9494;0.00435;0;0;160Nd;160Nd
60;161;Nd;160.95428;0.00545;0;0;161Nd;161Nd
61;126;Pm;125.95792;0.00545;0;0;Pm;126Pm
61;127;Pm;126.95192;0.00435;0;0;127Pm;127Pm
61;128;Pm;127.9487;0.00325;0;0;128Pm;128Pm
61;129;Pm;128.94323;0.00325;0;0;129Pm;129Pm
61;130;Pm;129.94053;0.00215;0;0;130Pm;130Pm
61;131;Pm;130.93567;0.00215;0;0;131Pm;131Pm
61;132;Pm;131.93384;0.00165;0;0;132Pm;132Pm
61;133;Pm;132.929782;0.000054;0;0;133Pm;133Pm
61;134;Pm;133.928353;0.000062;0;0;134Pm;134Pm
61;135;Pm;134.924823;0.00007;0;0;135Pm;135Pm
61;136;Pm;135.923585;0.000077;0;0;136Pm;136Pm
61;137;Pm;136.92048;0.000014;0;0;137Pm;137Pm
61;138;Pm;137.919548;0.00003;0;0;138Pm;138Pm
61;139;Pm;138.9168;0.000015;0;0;139Pm;139Pm
61;140;Pm;139.91604;0.000038;0;0;140Pm;140Pm
61;141;Pm;140.913555;0.000015;0;0;141Pm;141Pm
61;142;Pm;141.91289;0.000025;0;0;142Pm;142Pm
61;143;Pm;142.9109383;0.0000034;0;0;143Pm;143Pm
61;144;Pm;143.9125964;0.0000034;0;0;144Pm;144Pm
61;145;Pm;144.9127559;0.0000033;0;0;145Pm;145Pm
61;146;Pm;145.9147024;0.0000048;0;0;146Pm;146Pm
61;147;Pm;146.915145;0.0000019;0;0;147Pm;147Pm
61;148;Pm;147.9174819;0.0000063;0;0;148Pm;148Pm
61;149;Pm;148.9183423;0.0000027;0;0;149Pm;149Pm
61;150;Pm;149.920991;0.000022;0;0;150Pm;150Pm
61;151;Pm;150.9212175;0.0000051;0;0;151Pm;151Pm
61;152;Pm;151.923506;0.000028;0;0;152Pm;152Pm
61;153;Pm;152.9241567;0.0000097;0;0;153Pm;153Pm
61;154;Pm;153.926472;0.000048;0;0;154Pm;154Pm
61;155;Pm;154.928137;0.0000051;0;0;155Pm;155Pm
61;156;Pm;155.9311175;0.0000039;0;0;156Pm;156Pm
61;157;Pm;156.9331214;0.0000075;0;0;157Pm;157Pm
61;158;Pm;157.936565;0.000014;0;0;158Pm;158Pm
61;159;Pm;158.939287;0.000011;0;0;159Pm;159Pm
61;160;Pm;159.9431;0.00325;0;0;160Pm;160Pm
61;161;Pm;160.94607;0.00325;0;0;161Pm;161Pm
61;162;Pm;161.95022;0.00435;0;0;162Pm;162Pm
61;163;Pm;162.95357;0.00545;0;0;163Pm;163Pm
62;128;Sm;127.95842;0.00545;0;0;128Sm;128Sm
62;129;Sm;128.95476;0.00545;0;0;129Sm;129Sm
62;130;Sm;129.949;0.00435;0;0;130Sm;130Sm
62;131;Sm;130.94618;0.00435;0;0;131Sm;131Sm
62;132;Sm;131.94087;0.00325;0;0;132Sm;132Sm
62;133;Sm;132.93856;0.00325;0;0;133Sm;133Sm
62;134;Sm;133.93411;0.00215;0;0;134Sm;134Sm
62;135;Sm;134.93252;0.00017;0;0;135Sm;135Sm
62;136;Sm;135.928276;0.000013;0;0;136Sm;136Sm
62;137;Sm;136.926971;0.000046;0;0;137Sm;137Sm
62;138;Sm;137.923244;0.000013;0;0;138Sm;138Sm
62;139;Sm;138.922297;0.000012;0;0;139Sm;139Sm
62;140;Sm;139.918995;0.000013;0;0;140Sm;140Sm
62;141;Sm;140.9184816;0.0000092;0;0;141Sm;141Sm
62;142;Sm;141.9152044;0.0000036;0;0;142Sm;142Sm
62;143;Sm;142.9146353;0.0000033;0;0;143Sm;143Sm
62;144;Sm;143.9120065;0.0000021;0.0307;0.0007;144Sm;144Sm
62;145;Sm;144.9134173;0.0000021;0;0;145Sm;145Sm
62;146;Sm;145.913047;0.0000035;0;0;146Sm;146Sm
62;147;Sm;146.9149044;0.0000019;0.1499;0.0018;147Sm;147Sm
62;148;Sm;147.9148292;0.0000019;0.1124;0.001;148Sm;148Sm
62;149;Sm;148.9171921;0.0000018;0.1382;0.0007;149Sm;149Sm
62;150;Sm;149.9172829;0.0000018;0.0738;0.0001;150Sm;150Sm
62;151;Sm;150.9199398;0.0000018;0;0;151Sm;151Sm
62;152;Sm;151.9197397;0.0000018;0.2675;0.0016;Sm;152Sm
62;153;Sm;152.9221047;0.0000018;0;0;153Sm;153Sm
62;154;Sm;153.9222169;0.000002;0.2275;0.0029;154Sm;154Sm
62;155;Sm;154.9246477;0.000002;0;0;155Sm;155Sm
62;156;Sm;155.925536;0.00001;0;0;156Sm;156Sm
62;157;Sm;156.9284187;0.0000048;0;0;157Sm;157Sm
62;158;Sm;157.929951;0.0000053;0;0;158Sm;158Sm
62;159;Sm;158.9332172;0.0000064;0;0;159Sm;159Sm
62;160;Sm;159.9353353;0.0000064;0;0;160Sm;160Sm
62;161;Sm;160.9391602;0.0000073;0;0;161Sm;161Sm
62;162;Sm;161.94146;0.00215;0;0;162Sm;162Sm
62;163;Sm;162.94555;0.00325;0;0;163Sm;163Sm
62;164;Sm;163.94836;0.00325;0;0;164Sm;164Sm
62;165;Sm;164.95297;0.00435;0;0;165Sm;165Sm
63;130;Eu;129.96369;0.00545;0;0;130Eu;130Eu
63;131;Eu;130.95784;0.00435;0;0;131Eu;131Eu
63;132;Eu;131.95467;0.00435;0;0;132Eu;132Eu
63;133;Eu;132.94929;0.00325;0;0;133Eu;133Eu
63;134;Eu;133.9464;0.00325;0;0;134Eu;134Eu
63;135;Eu;134.94187;0.00215;0;0;135Eu;135Eu
63;136;Eu;135.93962;0.00215;0;0;136Eu;136Eu
63;137;Eu;136.93546;0.00215;0;0;137Eu;137Eu
63;138;Eu;137.933709;0.00003;0;0;138Eu;138Eu
63;139;Eu;138.929792;0.000014;0;0;139Eu;139Eu
63;140;Eu;139.928088;0.000055;0;0;140Eu;140Eu
63;141;Eu;140.924932;0.000014;0;0;141Eu;141Eu
63;142;Eu;141.923442;0.000032;0;0;142Eu;142Eu
63;143;Eu;142.920299;0.000012;0;0;143Eu;143Eu
63;144;Eu;143.91882;0.000012;0;0;144Eu;144Eu
63;145;Eu;144.9162726;0.0000036;0;0;145Eu;145Eu
63;146;Eu;145.917211;0.0000065;0;0;146Eu;146Eu
63;147;Eu;146.9167527;0.0000031;0;0;147Eu;147Eu
63;148;Eu;147.918089;0.000011;0;0;148Eu;148Eu
63;149;Eu;148.9179378;0.0000044;0;0;149Eu;149Eu
63;150;Eu;149.9197077;0.0000068;0;0;150Eu;150Eu
63;151;Eu;150.9198578;0.0000018;0.4781;0.0006;151Eu;151Eu
63;152;Eu;151.9217522;0.0000018;0;0;152Eu;152Eu
63;153;Eu;152.921238;0.0000018;0.5219;0.0006;Eu;153Eu
63;154;Eu;153.922987;0.0000019;0;0;154Eu;154Eu
63;155;Eu;154.9229011;0.0000019;0;0;155Eu;155Eu
63;156;Eu;155.9247605;0.0000059;0;0;156Eu;156Eu
63;157;Eu;156.9254334;0.0000046;0;0;157Eu;157Eu
63;158;Eu;157.927799;0.000011;0;0;158Eu;158Eu
63;159;Eu;158.9291001;0.0000047;0;0;159Eu;159Eu
63;160;Eu;159.931851;0.00001;0;0;160Eu;160Eu
63;161;Eu;160.933664;0.000011;0;0;161Eu;161Eu
63;162;Eu;161.936989;0.000065;0;0;162Eu;162Eu
63;163;Eu;162.939196;0.000076;0;0;163Eu;163Eu
63;164;Eu;163.94274;0.00225;0;0;164Eu;164Eu
63;165;Eu;164.94559;0.00355;0;0;165Eu;165Eu
63;166;Eu;165.94962;0.00325;0;0;166Eu;166Eu
63;167;Eu;166.95289;0.00435;0;0;167Eu;167Eu
64;133;Gd;132.96133;0.00545;0;0;133Gd;133Gd
64;134;Gd;133.95566;0.00435;0;0;134Gd;134Gd
64;135;Gd;134.95245;0.00435;0;0;135Gd;135Gd
64;136;Gd;135.9473;0.00325;0;0;136Gd;136Gd
64;137;Gd;136.94502;0.00325;0;0;137Gd;137Gd
64;138;Gd;137.94025;0.00215;0;0;138Gd;138Gd
64;139;Gd;138.93813;0.00215;0;0;139Gd;139Gd
64;140;Gd;139.933674;0.00003;0;0;140Gd;140Gd
64;141;Gd;140.932126;0.000021;0;0;141Gd;141Gd
64;142;Gd;141.928116;0.00003;0;0;142Gd;142Gd
64;143;Gd;142.92675;0.00022;0;0;143Gd;143Gd
64;144;Gd;143.922963;0.00003;0;0;144Gd;144Gd
64;145;Gd;144.921713;0.000021;0;0;145Gd;145Gd
64;146;Gd;145.9183188;0.0000046;0;0;146Gd;146Gd
64;147;Gd;146.9191014;0.0000025;0;0;147Gd;147Gd
64;148;Gd;147.9181215;0.0000021;0;0;148Gd;148Gd
64;149;Gd;148.9193481;0.0000038;0;0;149Gd;149Gd
64;150;Gd;149.9186644;0.0000066;0;0;150Gd;150Gd
64;151;Gd;150.920356;0.0000035;0;0;151Gd;151Gd
64;152;Gd;151.9197995;0.0000018;0.002;0.0001;152Gd;152Gd
64;153;Gd;152.921758;0.0000018;0;0;153Gd;153Gd
64;154;Gd;153.9208741;0.0000017;0.0218;0.0003;154Gd;154Gd
64;155;Gd;154.9226305;0.0000017;0.148;0.0012;155Gd;155Gd
64;156;Gd;155.9221312;0.0000017;0.2047;0.0009;156Gd;156Gd
64;157;Gd;156.9239686;0.0000017;0.1565;0.0002;157Gd;157Gd
64;158;Gd;157.9241123;0.0000017;0.2484;0.0007;Gd;158Gd
64;159;Gd;158.926397;0.0000017;0;0;159Gd;159Gd
64;160;Gd;159.9270624;0.0000018;0.2186;0.0019;160Gd;160Gd
64;161;Gd;160.9296775;0.0000021;0;0;161Gd;161Gd
64;162;Gd;161.930993;0.0000045;0;0;162Gd;162Gd
64;163;Gd;162.9341769;0.000009;0;0;163Gd;163Gd
64;164;Gd;163.93583;0.00215;0;0;164Gd;164Gd
64;165;Gd;164.93936;0.00325;0;0;165Gd;165Gd
64;166;Gd;165.94146;0.00645;0;0;166Gd;166Gd
64;167;Gd;166.94545;0.00435;0;0;167Gd;167Gd
64;168;Gd;167.94808;0.00435;0;0;168Gd;168Gd
64;169;Gd;168.9526;0.00545;0;0;169Gd;169Gd
65;135;Tb;134.96476;0.00435;0;0;135Tb;135Tb
65;136;Tb;135.96129;0.00545;0;0;136Tb;136Tb
65;137;Tb;136.95602;0.00545;0;0;137Tb;137Tb
65;138;Tb;137.95312;0.00325;0;0;138Tb;138Tb
65;139;Tb;138.94833;0.00325;0;0;139Tb;139Tb
65;140;Tb;139.94581;0.00086;0;0;140Tb;140Tb
65;141;Tb;140.94145;0.00011;0;0;141Tb;141Tb
65;142;Tb;141.93928;0.00075;0;0;142Tb;142Tb
65;143;Tb;142.935137;0.000055;0;0;143Tb;143Tb
65;144;Tb;143.933045;0.00003;0;0;144Tb;144Tb
65;145;Tb;144.92882;0.0001;0;0;145Tb;145Tb
65;146;Tb;145.927253;0.000048;0;0;146Tb;146Tb
65;147;Tb;146.9240548;0.0000087;0;0;147Tb;147Tb
65;148;Tb;147.924282;0.000014;0;0;148Tb;148Tb
65;149;Tb;148.9232535;0.0000041;0;0;149Tb;149Tb
65;150;Tb;149.9236649;0.000008;0;0;150Tb;150Tb
65;151;Tb;150.9231096;0.0000046;0;0;151Tb;151Tb
65;152;Tb;151.924083;0.000043;0;0;152Tb;152Tb
65;153;Tb;152.9234424;0.0000044;0;0;153Tb;153Tb
65;154;Tb;153.924685;0.000049;0;0;154Tb;154Tb
65;155;Tb;154.923511;0.000011;0;0;155Tb;155Tb
65;156;Tb;155.9247552;0.0000043;0;0;156Tb;156Tb
65;157;Tb;156.924033;0.0000018;0;0;157Tb;157Tb
65;158;Tb;157.9254209;0.000002;0;0;158Tb;158Tb
65;159;Tb;158.9253547;0.0000019;1;0;Tb;159Tb
65;160;Tb;159.9271756;0.0000019;0;0;160Tb;160Tb
65;161;Tb;160.9275778;0.000002;0;0;161Tb;161Tb
65;162;Tb;161.929495;0.000039;0;0;162Tb;162Tb
65;163;Tb;162.9306547;0.0000047;0;0;163Tb;163Tb
65;164;Tb;163.93336;0.00011;0;0;164Tb;164Tb
65;165;Tb;164.93498;0.00215;0;0;165Tb;165Tb
65;166;Tb;165.93786;0.000075;0;0;166Tb;166Tb
65;167;Tb;166.93996;0.00215;0;0;167Tb;167Tb
65;168;Tb;167.9434;0.00325;0;0;168Tb;168Tb
65;169;Tb;168.94597;0.00325;0;0;169Tb;169Tb
65;170;Tb;169.94984;0.00435;0;0;170Tb;170Tb
65;171;Tb;170.95273;0.00545;0;0;171Tb;171Tb
66;138;Dy;137.9625;0.00435;0;0;138Dy;138Dy
66;139;Dy;138.95959;0.00545;0;0;139Dy;139Dy
66;140;Dy;139.95402;0.00545;0;0;140Dy;140Dy
66;141;Dy;140.95128;0.00325;0;0;141Dy;141Dy
66;142;Dy;141.94619;0.00785;0;0;142Dy;142Dy
66;143;Dy;142.943994;0.000014;0;0;143Dy;143Dy
66;144;Dy;143.9392695;0.0000077;0;0;144Dy;144Dy
66;145;Dy;144.937474;0.000007;0;0;145Dy;145Dy
66;146;Dy;145.9328445;0.0000072;0;0;146Dy;146Dy
66;147;Dy;146.9310827;0.0000095;0;0;147Dy;147Dy
66;148;Dy;147.927157;0.00001;0;0;148Dy;148Dy
66;149;Dy;148.927322;0.00001;0;0;149Dy;149Dy
66;150;Dy;149.9255933;0.0000048;0;0;150Dy;150Dy
66;151;Dy;150.9261916;0.0000038;0;0;151Dy;151Dy
66;152;Dy;151.9247253;0.0000051;0;0;152Dy;152Dy
66;153;Dy;152.9257724;0.0000045;0;0;153Dy;153Dy
66;154;Dy;153.9244293;0.000008;0;0;154Dy;154Dy
66;155;Dy;154.925759;0.00001;0;0;155Dy;155Dy
66;156;Dy;155.9242847;0.0000017;0.00056;0.00003;156Dy;156Dy
66;157;Dy;156.9254707;0.0000057;0;0;157Dy;157Dy
66;158;Dy;157.9244159;0.0000031;0.00095;0.00003;158Dy;158Dy
66;159;Dy;158.925747;0.0000022;0;0;159Dy;159Dy
66;160;Dy;159.9252046;0.000002;0.02329;0.00018;160Dy;160Dy
66;161;Dy;160.9269405;0.000002;0.18889;0.00042;161Dy;161Dy
66;162;Dy;161.9268056;0.000002;0.25475;0.00036;162Dy;162Dy
66;163;Dy;162.9287383;0.000002;0.24896;0.00042;163Dy;163Dy
66;164;Dy;163.9291819;0.000002;0.2826;0.00054;Dy;164Dy
66;165;Dy;164.9317105;0.000002;0;0;165Dy;165Dy
66;166;Dy;165.9328139;0.0000021;0;0;166Dy;166Dy
66;167;Dy;166.935661;0.000065;0;0;167Dy;167Dy
66;168;Dy;167.93713;0.00015;0;0;168Dy;168Dy
66;169;Dy;168.94031;0.00032;0;0;169Dy;169Dy
66;170;Dy;169.94239;0.00215;0;0;170Dy;170Dy
66;171;Dy;170.94612;0.00325;0;0;171Dy;171Dy
66;172;Dy;171.94846;0.00325;0;0;172Dy;172Dy
66;173;Dy;172.95283;0.00435;0;0;173Dy;173Dy
67;140;Ho;139.96859;0.00545;0;0;140Ho;140Ho
67;141;Ho;140.96311;0.00545;0;0;141Ho;141Ho
67;142;Ho;141.96001;0.00545;0;0;142Ho;142Ho
67;143;Ho;142.95486;0.00435;0;0;143Ho;143Ho
67;144;Ho;143.9521097;0.0000091;0;0;144Ho;144Ho
67;145;Ho;144.9472674;0.000008;0;0;145Ho;145Ho
67;146;Ho;145.9449935;0.0000071;0;0;146Ho;146Ho
67;147;Ho;146.9401423;0.0000054;0;0;147Ho;147Ho
67;148;Ho;147.937744;0.00009;0;0;148Ho;148Ho
67;149;Ho;148.933803;0.000016;0;0;149Ho;149Ho
67;150;Ho;149.933498;0.000015;0;0;150Ho;150Ho
67;151;Ho;150.9316983;0.0000089;0;0;151Ho;151Ho
67;152;Ho;151.931724;0.000014;0;0;152Ho;152Ho
67;153;Ho;152.9302064;0.0000056;0;0;153Ho;153Ho
67;154;Ho;153.9306068;0.0000089;0;0;154Ho;154Ho
67;155;Ho;154.929104;0.000019;0;0;155Ho;155Ho
67;156;Ho;155.929706;0.000064;0;0;156Ho;156Ho
67;157;Ho;156.928254;0.000025;0;0;157Ho;157Ho
67;158;Ho;157.928946;0.000029;0;0;158Ho;158Ho
67;159;Ho;158.9277197;0.0000036;0;0;159Ho;159Ho
67;160;Ho;159.928737;0.000016;0;0;160Ho;160Ho
67;161;Ho;160.9278615;0.000003;0;0;161Ho;161Ho
67;162;Ho;161.9291023;0.0000039;0;0;162Ho;162Ho
67;163;Ho;162.928741;0.000002;0;0;163Ho;163Ho
67;164;Ho;163.9302403;0.0000025;0;0;164Ho;164Ho
67;165;Ho;164.9303288;0.0000021;1;0;Ho;165Ho
67;166;Ho;165.9322909;0.0000021;0;0;166Ho;166Ho
67;167;Ho;166.9331385;0.0000059;0;0;167Ho;167Ho
67;168;Ho;167.935522;0.000032;0;0;168Ho;168Ho
67;169;Ho;168.936878;0.000022;0;0;169Ho;169Ho
67;170;Ho;169.939625;0.000054;0;0;170Ho;170Ho
67;171;Ho;170.94147;0.00064;0;0;171Ho;171Ho
67;172;Ho;171.94473;0.00215;0;0;172Ho;172Ho
67;173;Ho;172.94702;0.00325;0;0;173Ho;173Ho
67;174;Ho;173.95095;0.00325;0;0;174Ho;174Ho
67;175;Ho;174.95362;0.00435;0;0;175Ho;175Ho
68;142;Er;141.9701;0.00545;0;0;142Er;142Er
68;143;Er;142.96662;0.00435;0;0;143Er;143Er
68;144;Er;143.9607;0.00215;0;0;144Er;144Er
68;145;Er;144.95805;0.00215;0;0;145Er;145Er
68;146;Er;145.9524184;0.0000072;0;0;146Er;146Er
68;147;Er;146.949964;0.000041;0;0;147Er;147Er
68;148;Er;147.944735;0.000011;0;0;148Er;148Er
68;149;Er;148.942306;0.00003;0;0;149Er;149Er
68;150;Er;149.937916;0.000018;0;0;150Er;150Er
68;151;Er;150.937449;0.000018;0;0;151Er;151Er
68;152;Er;151.935057;0.00001;0;0;152Er;152Er
68;153;Er;152.93508;0.00001;0;0;153Er;153Er
68;154;Er;153.9327908;0.0000055;0;0;154Er;154Er
68;155;Er;154.9332159;0.0000067;0;0;155Er;155Er
68;156;Er;155.931067;0.000026;0;0;156Er;156Er
68;157;Er;156.931949;0.000027;0;0;157Er;157Er
68;158;Er;157.929893;0.000027;0;0;158Er;158Er
68;159;Er;158.9306918;0.0000042;0;0;159Er;159Er
68;160;Er;159.929077;0.000026;0;0;160Er;160Er
68;161;Er;160.9300046;0.0000096;0;0;161Er;161Er
68;162;Er;161.9287884;0.000002;0.00139;0.00005;162Er;162Er
68;163;Er;162.9300408;0.0000053;0;0;163Er;163Er
68;164;Er;163.9292088;0.000002;0.01601;0.00003;164Er;164Er
68;165;Er;164.9307345;0.0000021;0;0;165Er;165Er
68;166;Er;165.9302995;0.0000022;0.33503;0.00036;Er;166Er
68;167;Er;166.9320546;0.0000022;0.22869;0.00009;167Er;167Er
68;168;Er;167.9323767;0.0000022;0.26978;0.00018;168Er;168Er
68;169;Er;168.9345968;0.0000022;0;0;169Er;169Er
68;170;Er;169.9354702;0.0000026;0.1491;0.00036;170Er;170Er
68;171;Er;170.9380357;0.0000026;0;0;171Er;171Er
68;172;Er;171.9393619;0.0000047;0;0;172Er;172Er
68;173;Er;172.9424;0.00215;0;0;173Er;173Er
68;174;Er;173.94423;0.00325;0;0;174Er;174Er
68;175;Er;174.94777;0.00435;0;0;175Er;175Er
68;176;Er;175.94994;0.00435;0;0;176Er;176Er
68;177;Er;176.95399;0.00545;0;0;177Er;177Er
69;144;Tm;143.97628;0.00435;0;0;144Tm;144Tm
69;145;Tm;144.97039;0.00215;0;0;145Tm;145Tm
69;146;Tm;145.96684;0.00215;0;0;146Tm;146Tm
69;147;Tm;146.9613799;0.0000073;0;0;147Tm;147Tm
69;148;Tm;147.958384;0.000011;0;0;148Tm;148Tm
69;149;Tm;148.95289;0.00325;0;0;149Tm;149Tm
69;150;Tm;149.95009;0.00215;0;0;150Tm;150Tm
69;151;Tm;150.945488;0.000021;0;0;151Tm;151Tm
69;152;Tm;151.944422;0.000079;0;0;152Tm;152Tm
69;153;Tm;152.94204;0.000016;0;0;153Tm;153Tm
69;154;Tm;153.94157;0.000015;0;0;154Tm;154Tm
69;155;Tm;154.93921;0.000011;0;0;155Tm;155Tm
69;156;Tm;155.938992;0.000016;0;0;156Tm;156Tm
69;157;Tm;156.936944;0.000028;0;0;157Tm;157Tm
69;158;Tm;157.93698;0.000027;0;0;158Tm;158Tm
69;159;Tm;158.934975;0.00003;0;0;159Tm;159Tm
69;160;Tm;159.935263;0.000037;0;0;160Tm;160Tm
69;161;Tm;160.933549;0.00003;0;0;161Tm;161Tm
69;162;Tm;161.934002;0.000028;0;0;162Tm;162Tm
69;163;Tm;162.9326592;0.0000062;0;0;163Tm;163Tm
69;164;Tm;163.933544;0.000026;0;0;164Tm;164Tm
69;165;Tm;164.9324431;0.0000026;0;0;165Tm;165Tm
69;166;Tm;165.933561;0.000013;0;0;166Tm;166Tm
69;167;Tm;166.9328562;0.0000025;0;0;167Tm;167Tm
69;168;Tm;167.9341774;0.0000027;0;0;168Tm;168Tm
69;169;Tm;168.9342179;0.0000022;1;0;Tm;169Tm
69;170;Tm;169.935806;0.0000022;0;0;170Tm;170Tm
69;171;Tm;170.9364339;0.0000024;0;0;171Tm;171Tm
69;172;Tm;171.9384055;0.0000062;0;0;172Tm;172Tm
69;173;Tm;172.9396084;0.0000053;0;0;173Tm;173Tm
69;174;Tm;173.942173;0.000048;0;0;174Tm;174Tm
69;175;Tm;174.943841;0.000054;0;0;175Tm;175Tm
69;176;Tm;175.947;0.00011;0;0;176Tm;176Tm
69;177;Tm;176.94904;0.00325;0;0;177Tm;177Tm
69;178;Tm;177.95264;0.00435;0;0;178Tm;178Tm
69;179;Tm;178.95534;0.00545;0;0;179Tm;179Tm
70;148;Yb;147.96758;0.00645;0;0;148Yb;148Yb
70;149;Yb;148.96436;0.00545;0;0;149Yb;149Yb
70;150;Yb;149.95852;0.00435;0;0;150Yb;150Yb
70;151;Yb;150.9554;0.00032;0;0;151Yb;151Yb
70;152;Yb;151.95027;0.00017;0;0;152Yb;152Yb
70;153;Yb;152.94932;0.00215;0;0;153Yb;153Yb
70;154;Yb;153.946396;0.000019;0;0;154Yb;154Yb
70;155;Yb;154.945783;0.000018;0;0;155Yb;155Yb
70;156;Yb;155.942825;0.000011;0;0;156Yb;156Yb
70;157;Yb;156.942645;0.000012;0;0;157Yb;157Yb
70;158;Yb;157.9398705;0.0000086;0;0;158Yb;158Yb
70;159;Yb;158.940055;0.000019;0;0;159Yb;159Yb
70;160;Yb;159.937557;0.000017;0;0;160Yb;160Yb
70;161;Yb;160.937907;0.000017;0;0;161Yb;161Yb
70;162;Yb;161.935774;0.000017;0;0;162Yb;162Yb
70;163;Yb;162.93634;0.000017;0;0;163Yb;163Yb
70;164;Yb;163.934495;0.000017;0;0;164Yb;164Yb
70;165;Yb;164.93527;0.000028;0;0;165Yb;165Yb
70;166;Yb;165.9338747;0.0000078;0;0;166Yb;166Yb
70;167;Yb;166.934953;0.0000047;0;0;167Yb;167Yb
70;168;Yb;167.9338896;0.0000022;0.00123;0.00003;168Yb;168Yb
70;169;Yb;168.9351825;0.0000022;0;0;169Yb;169Yb
70;170;Yb;169.9347664;0.0000022;0.02982;0.00039;170Yb;170Yb
70;171;Yb;170.9363302;0.0000022;0.1409;0.0014;171Yb;171Yb
70;172;Yb;171.9363859;0.0000022;0.2168;0.0013;172Yb;172Yb
70;173;Yb;172.9382151;0.0000022;0.16103;0.00063;173Yb;173Yb
70;174;Yb;173.9388664;0.0000022;0.32026;0.0008;Yb;174Yb
70;175;Yb;174.9412808;0.0000022;0;0;175Yb;175Yb
70;176;Yb;175.9425764;0.0000024;0.12996;0.00083;176Yb;176Yb
70;177;Yb;176.9452656;0.0000024;0;0;177Yb;177Yb
70;178;Yb;177.946651;0.000011;0;0;178Yb;178Yb
70;179;Yb;178.95004;0.00215;0;0;179Yb;179Yb
70;180;Yb;179.95212;0.00325;0;0;180Yb;180Yb
70;181;Yb;180.95589;0.00325;0;0;181Yb;181Yb
71;150;Lu;149.97355;0.00545;0;0;150Lu;150Lu
71;151;Lu;150.96768;0.00435;0;0;151Lu;151Lu
71;152;Lu;151.96412;0.00215;0;0;152Lu;152Lu
71;153;Lu;152.95875;0.00017;0;0;153Lu;153Lu
71;154;Lu;153.95736;0.00225;0;0;154Lu;154Lu
71;155;Lu;154.954321;0.000021;0;0;155Lu;155Lu
71;156;Lu;155.953033;0.000079;0;0;156Lu;156Lu
71;157;Lu;156.950127;0.000016;0;0;157Lu;157Lu
71;158;Lu;157.949316;0.000016;0;0;158Lu;158Lu
71;159;Lu;158.946636;0.00004;0;0;159Lu;159Lu
71;160;Lu;159.946033;0.000061;0;0;160Lu;160Lu
71;161;Lu;160.943572;0.00003;0;0;161Lu;161Lu
71;162;Lu;161.943283;0.000081;0;0;162Lu;162Lu
71;163;Lu;162.941179;0.00003;0;0;163Lu;163Lu
71;164;Lu;163.941339;0.00003;0;0;164Lu;164Lu
71;165;Lu;164.939407;0.000028;0;0;165Lu;165Lu
71;166;Lu;165.939859;0.000032;0;0;166Lu;166Lu
71;167;Lu;166.93827;0.000034;0;0;167Lu;167Lu
71;168;Lu;167.938736;0.000042;0;0;168Lu;168Lu
71;169;Lu;168.9376441;0.0000039;0;0;169Lu;169Lu
71;170;Lu;169.938478;0.000018;0;0;170Lu;170Lu
71;171;Lu;170.937917;0.0000027;0;0;171Lu;171Lu
71;172;Lu;171.9390891;0.000003;0;0;172Lu;172Lu
71;173;Lu;172.938934;0.0000023;0;0;173Lu;173Lu
71;174;Lu;173.9403409;0.0000023;0;0;174Lu;174Lu
71;175;Lu;174.9407752;0.000002;0.97401;0.00013;Lu;175Lu
71;176;Lu;175.9426897;0.000002;0.02599;0.00013;176Lu;176Lu
71;177;Lu;176.9437615;0.000002;0;0;177Lu;177Lu
71;178;Lu;177.945958;0.0000029;0;0;178Lu;178Lu
71;179;Lu;178.9473309;0.0000057;0;0;179Lu;179Lu
71;180;Lu;179.949888;0.000076;0;0;180Lu;180Lu
71;181;Lu;180.95191;0.00017;0;0;181Lu;181Lu
71;182;Lu;181.95504;0.00215;0;0;182Lu;182Lu
71;183;Lu;182.957363;0.000098;0;0;183Lu;183Lu
71;184;Lu;183.96091;0.00325;0;0;184Lu;184Lu
71;185;Lu;184.96362;0.00325;0;0;185Lu;185Lu
